Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,27001147;0,64943390;-409,69570000
-500,94233148;0,64943390;-408,79540000
-500,61465148;0,62746050;-408,38340000
-500,28697148;0,62746050;-408,16980000
-499,95929148;0,62746050;-408,24610000
-499,63161148;0,62746050;-407,14740000
-499,30393149;0,62746050;-405,97240000
-498,97625149;0,62746050;-405,28580000
-498,64857149;0,64943390;-404,30920000
-498,32089149;0,64943390;-403,34790000
-497,99321149;1,96050900;-402,79850000
-497,66553150;3,27219500;-402,24920000
-497,33785150;4,58327000;-404,30920000
-497,01017150;5,89434500;-403,34790000
-496,68249150;7,18405700;-401,83720000
-496,35481150;8,49513200;-400,87590000
-496,02713151;9,80681800;-399,62460000
-495,69945151;11,09592000;-398,66330000
-495,37177151;11,11789000;-397,48830000
-495,04409151;11,11789000;-396,74060000
-494,71641151;11,11789000;-396,17600000
-494,38873152;11,11789000;-393,67350000
-494,06105152;11,13987000;-392,43750000
-493,73337152;11,11789000;-392,22390000
-493,40569152;11,11789000;-391,61350000
-493,07801152;11,11789000;-390,77420000
-492,75033153;11,09592000;-389,61450000
-492,42265153;11,07456000;-388,22600000
-492,09497153;11,07456000;-386,77630000
-491,76729153;11,07456000;-385,54030000
-491,43961153;11,07456000;-383,12930000
-491,11193154;11,07456000;-382,22900000
-490,78425154;11,05258000;-381,20670000
-490,45657154;11,05258000;-379,40610000
-490,12889154;11,07456000;-378,09380000
-489,80121154;11,09592000;-376,85780000
-489,47353155;11,07456000;-376,03380000
-489,14585155;11,07456000;-375,54550000
-488,81817155;11,05258000;-375,48440000
-488,49049155;11,07456000;-374,44680000
-488,16281155;11,09592000;-372,79880000
-487,83513156;11,11789000;-371,41020000
-487,50745156;11,11789000;-370,17420000
-487,17977156;11,09592000;-368,72460000
-486,85209156;11,09592000;-366,80190000
-486,52441156;11,09592000;-367,68700000
-486,19673157;11,11789000;-366,58830000
-485,86905157;11,09592000;-364,52830000
-485,54137157;11,09592000;-363,00240000
-485,21369157;11,09592000;-362,17840000
-484,88601157;11,07456000;-360,66770000
-484,55833158;11,09592000;-359,08080000
-484,23065158;11,11789000;-357,08180000
-483,90297158;11,09592000;-358,72980000
-483,57529158;11,09592000;-357,55480000
-483,24761158;11,09592000;-354,39620000
-482,91993159;11,09592000;-352,18360000
-482,59225159;11,09592000;-349,90990000
-482,26457159;11,11789000;-348,04830000
-481,93689159;11,11789000;-344,72180000
-481,60921159;11,11789000;-342,44820000
-481,28153160;11,13987000;-340,31190000
-480,95385160;11,11789000;-338,64860000
-480,62617160;11,11789000;-337,61100000
-480,29849160;11,09592000;-335,41360000
-479,97081160;11,07456000;-333,33840000
-479,64313161;11,07456000;-331,55310000
-479,31545161;11,05258000;-329,20310000
-478,98777161;11,03061000;-326,10550000
-478,66009161;11,03061000;-323,89290000
-478,33241161;11,05258000;-321,69560000
-478,00473162;11,07456000;-321,20730000
-477,67705162;11,09592000;-318,87270000
-477,34937162;11,11789000;-316,18700000
-477,02169162;11,11789000;-309,97650000
-476,69401162;9,82818000;-307,07720000
-476,36633163;8,53907900;-303,78120000
-476,03865163;7,22739400;-301,21770000
-475,71097163;5,91631800;-298,74570000
-475,38329163;4,60524300;-295,37340000
-475,05561163;3,29355800;-292,61150000
-474,72793164;1,98248200;-289,51380000
-474,40025164;0,67140720;-286,26360000
-474,07257164;0,67140720;-283,02870000
-473,74489164;0,67140720;-280,26670000
-473,41721164;0,67140720;-277,71840000
-473,08953165;0,64943390;-275,24640000
-472,76185165;0,64943390;-272,48450000
-472,43417165;0,64943390;-269,31060000
-472,10649165;0,62746050;-265,72460000
-471,77881165;0,60548720;-262,76430000
-471,45113166;0,60548720;-259,59040000
-471,12345166;0,58412430;-256,35540000
-470,79577166;0,58412430;-253,45620000
-470,46809166;0,60548720;-250,63330000
-470,14041166;0,60548720;-247,04730000
-469,81273167;0,60548720;-243,59870000
-469,48505167;0,60548720;-240,71470000
-469,15737167;0,62746050;-237,46450000
-468,82969167;0,62746050;-234,03120000
-468,50201167;0,64943390;-230,58260000
-468,17433168;0,64943390;-226,64570000
-467,84665168;0,64943390;-221,76270000
-467,51897168;0,64943390;-217,27650000
-467,19129168;0,64943390;-214,51460000
-466,86361168;0,67140720;-210,10470000
-466,53593169;0,67140720;-206,18300000
-466,20825169;0,67140720;-202,65810000
-465,88057169;0,67140720;-199,14850000
-465,55289169;0,67140720;-193,36530000
-465,22521169;0,67140720;-189,64200000
-464,89753170;0,67140720;-186,52910000
-464,56985170;0,67140720;-181,98190000
-464,24217170;0,67140720;-174,96260000
-463,91449170;0,67140720;-171,23930000
-463,58681170;0,64943390;-167,51610000
-463,25913171;0,62746050;-164,20480000
-462,93145171;0,62746050;-160,96990000
-462,60377171;0,62746050;-157,24660000
-462,27609171;0,62746050;-153,52330000
-461,94841171;0,62746050;-149,86110000
-461,62073172;0,62746050;-146,35150000
-461,29305172;0,62746050;-142,56720000
-460,96537172;0,64943390;-138,70660000
-460,63769172;0,64943390;-135,88370000
-460,31001172;0,64943390;-132,63340000
-459,98233173;0,64943390;-128,08620000
-459,65465173;0,62746050;-123,05060000
-459,32697173;0,60548720;-119,05270000
-458,99929173;0,60548720;-115,13110000
-458,67161173;0,60548720;-110,58380000
-458,34393174;0,60548720;-105,82290000
-458,01625174;0,62746050;-102,78630000
-457,68857174;0,62746050;-99,49034000
-457,36089174;0,62746050;-96,17908000
-457,03321174;0,64943390;-90,86886000
-456,70553175;0,67140720;-87,22189000
-456,37785175;0,67140720;-83,83434000
-456,05017175;0,64943390;-83,14767000
-455,72249175;0,64943390;-79,56175000
-455,39481175;0,64943390;-76,26575000
-455,06713176;0,62746050;-72,40516000
-454,73945176;0,62746050;-68,81924000
-454,41177176;0,60548720;-66,27094000
-454,08409176;0,60548720;-62,47139000
-453,75641176;0,58412430;-58,68709000
-453,42873177;0,58412430;-54,88754000
-453,10105177;0,58412430;-50,88961000
-452,77337177;0,58412430;-46,83065000
-452,44569177;0,60548720;-43,04636000
-452,11801177;0,60548720;-39,18576000
-451,79033178;0,62746050;-34,69954000
-451,46265178;0,62746050;-30,50325000
-451,13497178;0,64943390;-26,23066000
-450,80729178;0,67140720;-22,64473000
-450,47961178;0,67140720;-19,60814000
-450,15193179;0,64943390;-16,09851000
-449,82425179;0,64943390;-12,16162000
-449,49657179;0,64943390;-8,78933000
-449,16889179;0,62746050;-5,41703500
-448,84121179;0,60548720;-1,55644400
-448,51353180;0,60548720;2,36518400
-448,18585180;0,60548720;6,28681300
-447,85817180;0,60548720;10,08637000
-447,53049180;0,60548720;14,00799000
-447,20281180;0,60548720;17,59392000
-446,87513181;0,58412430;20,76784000
-446,54745181;0,60548720;23,86547000
-446,21977181;0,62746050;28,00073000
-445,89209181;0,62746050;30,76266000
-445,56441181;0,62746050;34,27229000
-445,23673182;0,62746050;38,19391000
-444,90905182;0,64943390;42,13080000
-444,58137182;0,64943390;46,12872000
-444,25369182;0,67140720;50,95065000
-443,92601182;0,67140720;54,73494000
-443,59833183;0,67140720;57,77153000
-443,27065183;0,67140720;58,73287000
-442,94297183;0,67140720;62,25776000
-442,61529183;0,67140720;66,25568000
-442,28761183;0,67140720;71,07761000
-441,95993184;0,64943390;74,66353000
-441,63225184;0,64943390;78,31049000
-441,30457184;0,64943390;82,03374000
-440,97689184;0,62746050;86,03167000
-440,64921184;0,62746050;89,81597000
-440,32153185;0,62746050;93,53922000
-439,99385185;0,62746050;97,75078000
-439,66617185;0,60548720;106,21970000
-439,33849185;0,62746050;109,74460000
-439,01081185;0,62746050;112,35390000
-438,68313186;0,62746050;116,01610000
