Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,12928491;11,09592000;308,86250000
-500,80160491;11,09592000;301,53810000
-500,47392491;11,11789000;293,72540000
-500,14624491;11,11789000;286,11100000
-499,81856492;11,11789000;278,58820000
-499,49088492;11,09592000;271,93520000
-499,16320492;11,09592000;263,98510000
-498,83552492;11,09592000;256,41650000
-498,50784492;11,07456000;247,56610000
-498,18016493;11,07456000;239,12780000
-497,85248493;11,07456000;230,62840000
-497,52480493;11,09592000;222,29680000
-497,19712493;11,09592000;214,02630000
-496,86944493;11,09592000;205,75580000
-496,54176494;11,09592000;196,78330000
-496,21408494;11,09592000;187,76510000
-495,88640494;11,09592000;179,14360000
-495,55872494;11,09592000;170,24750000
-495,23104494;11,09592000;161,42770000
-494,90336495;11,09592000;152,88250000
-494,57568495;11,09592000;144,20000000
-494,24800495;11,11789000;135,31910000
-493,92032495;11,11789000;126,07200000
-493,59264495;11,09592000;116,97740000
-493,26496496;11,09592000;107,12000000
-492,93728496;11,11789000;98,23907000
-492,60960496;11,11789000;89,54131000
-492,28192496;11,11789000;81,13345000
-491,95424496;11,09592000;72,45094000
-491,62656497;11,09592000;62,94442000
-491,29888497;11,09592000;53,84991000
-490,97120497;11,11789000;44,67910000
-490,64352497;11,13987000;36,34754000
-490,31584497;11,13987000;27,64977000
-489,98816498;11,11789000;18,35688000
-489,66048498;11,09592000;9,46073700
-489,33280498;11,09592000;0,91555520
-489,00512498;11,07456000;-8,02636700
-488,67744498;11,07456000;-17,13614000
-488,34976499;11,05258000;-25,95599000
-488,02208499;11,03061000;-34,69954000
-487,69440499;11,00864000;-43,32102000
-487,36672499;11,00864000;-52,21717000
-487,03904499;11,00864000;-61,86102000
-486,71136500;11,03061000;-71,03183000
-486,38368500;11,05258000;-80,05005000
-486,05600500;11,03061000;-88,59523000
-485,72832500;11,05258000;-96,86575000
-485,40064500;11,07456000;-105,48720000
-485,07296501;11,09592000;-114,16970000
-484,74528501;11,11789000;-122,85220000
-484,41760501;11,13987000;-131,53480000
-484,08992501;11,13987000;-139,66800000
-483,76224501;11,13987000;-148,28940000
-483,43456502;11,13987000;-156,48360000
-483,10688502;11,13987000;-164,75420000
-482,77920502;11,13987000;-173,10100000
-482,45152502;11,13987000;-181,37150000
-482,12384502;11,11789000;-189,29100000
-481,79616503;11,11789000;-197,08850000
-481,46848503;11,09592000;-205,08440000
-481,14080503;11,09592000;-213,21760000
-480,81312503;11,09592000;-221,41180000
-480,48544503;11,09592000;-230,09430000
-480,15776504;11,09592000;-238,44110000
-479,83008504;11,07456000;-246,36070000
-479,50240504;11,09592000;-253,59360000
-479,17472504;11,09592000;-261,61990000
-478,84704504;11,11789000;-269,70730000
-478,51936505;11,09592000;-278,69500000
-478,19168505;11,11789000;-286,37040000
-477,86400505;11,11789000;-293,95430000
-477,53632505;11,11789000;-300,72940000
-477,20864505;11,11789000;-307,91650000
-476,88096506;11,09592000;-315,04260000
-476,55328506;11,07456000;-322,16860000
-476,22560506;11,07456000;-329,08110000
-475,89792506;11,09592000;-335,79510000
-475,57024506;11,07456000;-341,25790000
-475,24256507;11,05258000;-347,56000000
-474,91488507;11,05258000;-353,86210000
-474,58720507;11,07456000;-359,73690000
-474,25952507;11,09592000;-365,55070000
-473,93184507;11,09592000;-371,02870000
-473,60416508;11,09592000;-376,56790000
-473,27648508;11,09592000;-381,75600000
-472,94880508;11,11789000;-386,94420000
-472,62112508;11,13987000;-392,01020000
-472,29344508;11,13987000;-396,64900000
-471,96576509;11,11789000;-401,56250000
-471,63808509;11,11789000;-406,35390000
-471,31040509;11,13987000;-411,32840000
-470,98272509;11,13987000;-416,04350000
-470,65504509;11,13987000;-420,34660000
-470,32736510;11,13987000;-424,57350000
-469,99968510;11,11789000;-428,46460000
-469,67200510;11,11789000;-432,88980000
-469,34432510;11,11789000;-436,84190000
-469,01664510;11,11789000;-440,10740000
-468,68896511;11,09592000;-443,72380000
-468,36128511;11,07456000;-447,40130000
-468,03360511;11,07456000;-450,66680000
-467,70592511;11,05258000;-453,85600000
-467,37824511;11,07456000;-456,98410000
-467,05056512;11,05258000;-460,11230000
-466,72288512;11,07456000;-463,24040000
-466,39520512;11,07456000;-465,94130000
-466,06752512;11,07456000;-468,38280000
-465,73984512;11,09592000;-470,41230000
-465,41216513;11,09592000;-472,56380000
-465,08448513;11,11789000;-475,00530000
-464,75680513;11,09592000;-477,37050000
-464,42912513;11,11789000;-479,59840000
-464,10144513;11,11789000;-481,07850000
-463,77376514;11,11789000;-482,81800000
-463,44608514;11,13987000;-484,63390000
-463,11840514;11,13987000;-486,60230000
-462,79072514;11,11789000;-488,28090000
-462,46304514;11,11789000;-489,88310000
-462,13536515;11,13987000;-491,36320000
-461,80768515;11,13987000;-492,69080000
-461,48000515;11,13987000;-493,88100000
-461,15232515;11,13987000;-494,94920000
-460,82464515;11,13987000;-496,27670000
-460,49696516;11,13987000;-497,20750000
-460,16928516;11,13987000;-497,98570000
-459,84160516;11,11789000;-498,56560000
-459,51392516;11,11789000;-498,79450000
-459,18624516;11,11789000;-498,94710000
-458,85856517;11,11789000;-499,32860000
-458,53088517;11,09592000;-499,89320000
-458,20320517;11,07456000;-499,89320000
-457,87552517;11,05258000;-499,89320000
-457,54784517;11,05258000;-499,89320000
-457,22016518;11,05258000;-499,89320000
-456,89248518;11,05258000;-∞
-456,56480518;11,05258000;-∞
-456,23712518;11,05258000;-∞
-455,90944518;11,05258000;-∞
-455,58176519;11,07456000;-∞
-455,25408519;11,09592000;-∞
-454,92640519;11,09592000;-∞
-454,59872519;11,11789000;-∞
-454,27104519;11,11789000;-∞
-453,94336520;11,11789000;-∞
-453,61568520;11,11789000;-∞
-453,28800520;11,13987000;-∞
-452,96032520;11,13987000;-∞
-452,63264520;11,13987000;-∞
-452,30496521;11,16184000;-∞
-451,97728521;11,16184000;-∞
-451,64960521;11,13987000;-∞
-451,32192521;11,11789000;-∞
-450,99424521;11,11789000;-∞
-450,66656522;11,11789000;-∞
-450,33888522;11,09592000;-∞
-450,01120522;11,09592000;-∞
-449,68352522;11,09592000;-∞
-449,35584522;11,09592000;-∞
-449,02816523;11,09592000;-∞
-448,70048523;11,11789000;-∞
-448,37280523;11,09592000;-∞
-448,04512523;11,07456000;-∞
-447,71744523;11,07456000;-∞
-447,38976524;11,07456000;-∞
-447,06208524;11,05258000;-∞
-446,73440524;11,05258000;-∞
-446,40672524;11,07456000;-∞
-446,07904524;11,05258000;-∞
-445,75136525;11,07456000;-∞
-445,42368525;11,07456000;-∞
-445,09600525;11,09592000;-∞
-444,76832525;11,09592000;-∞
-444,44064525;11,11789000;-∞
-444,11296526;11,11789000;-∞
-443,78528526;11,11789000;-∞
-443,45760526;11,13987000;-∞
-443,12992526;11,13987000;-∞
-442,80224526;11,16184000;-∞
-442,47456527;11,16184000;-∞
-442,14688527;11,16184000;-∞
-441,81920527;11,16184000;-∞
-441,49152527;11,16184000;-∞
-441,16384527;11,16184000;-∞
-440,83616527;11,13987000;-∞
-440,50848528;11,13987000;-∞
-440,18080528;11,11789000;-∞
-439,85312528;11,09592000;-∞
-439,52544528;11,09592000;-∞
-439,19776528;11,09592000;-∞
-438,87008529;11,07456000;-∞
-438,54240529;11,07456000;-∞
-438,21472529;11,07456000;-∞
-437,88704529;11,07456000;-∞
-437,55936529;11,09592000;-∞
-437,23168530;11,11789000;-∞
-436,90400530;11,11789000;-∞
-436,57632530;11,11789000;-∞
-436,24864530;11,11789000;-∞
-435,92096530;11,11789000;-∞
-435,59328531;11,13987000;-∞
-435,26560531;11,13987000;-∞
