Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,05942826;11,05258000;185,55250000
-500,73174827;11,07456000;181,14260000
-500,40406827;11,09592000;176,79370000
-500,07638827;11,09592000;172,04810000
-499,74870827;11,09592000;167,77550000
-499,42102827;11,07456000;162,66370000
-499,09334828;11,09592000;158,39110000
-498,76566828;11,09592000;154,68310000
-498,43798828;11,11789000;150,25790000
-498,11030828;11,11789000;145,78690000
-497,78262828;11,09592000;141,71270000
-497,45494829;11,09592000;137,02810000
-497,12726829;11,11789000;132,41980000
-496,79958829;11,13987000;127,10960000
-496,47190829;11,13987000;122,83700000
-496,14422829;11,13987000;118,56440000
-495,81654830;11,13987000;113,74250000
-495,48886830;11,13987000;109,25630000
-495,16118830;11,13987000;105,39570000
-494,83350830;11,11789000;101,39770000
-494,50582830;11,11789000;96,57582000
-494,17814831;11,11789000;91,54026000
-493,85046831;11,11789000;86,99300000
-493,52278831;11,11789000;82,85774000
-493,19510831;11,11789000;78,44782000
-492,86742831;11,11789000;73,76323000
-492,53974832;11,11789000;69,35331000
-492,21206832;11,11789000;64,39405000
-491,88438832;11,09592000;59,14487000
-491,55670832;11,07456000;54,18561000
-491,22902832;11,05258000;49,98932000
-490,90134833;11,05258000;45,36576000
-490,57366833;11,03061000;40,13184000
-490,24598833;11,03061000;35,09629000
-489,91830833;11,05258000;30,82369000
-489,59062833;11,05258000;26,55110000
-489,26294834;11,07456000;22,55318000
-488,93526834;11,07456000;18,14325000
-488,60758834;11,09592000;14,00799000
-488,27990834;11,07456000;9,87273800
-487,95222834;11,09592000;5,05081300
-487,62454835;11,07456000;0,01525925
-487,29686835;11,07456000;-4,24207300
-486,96918835;11,09592000;-9,33866300
-486,64150835;11,09592000;-14,43525000
-486,31382835;11,11789000;-18,98251000
-485,98614836;11,11789000;-22,01910000
-485,65846836;11,13987000;-26,56636000
-485,33078836;11,13987000;-30,64058000
-485,00310836;11,16184000;-34,08917000
-484,67542836;11,13987000;-38,56013000
-484,34774837;11,13987000;-43,32102000
-484,02006837;11,13987000;-47,51731000
-483,69238837;11,11789000;-51,24057000
-483,36470837;11,11789000;-56,19983000
-483,03702837;11,09592000;-60,41138000
-482,70934838;11,07456000;-64,05834000
-482,38166838;11,05258000;-68,13257000
-482,05398838;11,07456000;-72,32886000
-481,72630838;11,07456000;-76,12842000
-481,39862838;11,07456000;-80,53835000
-481,07094839;11,07456000;-85,69597000
-480,74326839;11,05258000;-89,77020000
-480,41558839;11,05258000;-93,82915000
-480,08790839;11,05258000;-97,96441000
-479,76022839;11,05258000;-101,41300000
-479,43254840;11,05258000;-105,48720000
-479,10486840;11,05258000;-109,89710000
-478,77718840;11,05258000;-113,81880000
-478,44950840;11,07456000;-117,48100000
-478,12182840;11,07456000;-121,54000000
-477,79414841;11,07456000;-126,08720000
-477,46646841;11,07456000;-129,81050000
-477,13878841;11,07456000;-133,61000000
-476,81110841;11,05258000;-137,94360000
-476,48342841;11,05258000;-141,72800000
-476,15574842;11,03061000;-145,86320000
-475,82806842;11,00864000;-149,17450000
-475,50038842;11,03061000;-153,11140000
-475,17270842;11,03061000;-156,89560000
-474,84502842;11,05258000;-160,42050000
-474,51734843;11,07456000;-164,12850000
-474,18966843;11,07456000;-168,96570000
-473,86198843;11,05258000;-172,75000000
-473,53430843;11,05258000;-176,12230000
-473,20662843;11,05258000;-179,50990000
-472,87894844;11,03061000;-183,43150000
-472,55126844;11,03061000;-187,29210000
-472,22358844;11,03061000;-190,46600000
-471,89590844;11,00864000;-194,38760000
-471,56822844;11,03061000;-198,38560000
-471,24054845;11,03061000;-202,24610000
-470,91286845;11,03061000;-205,49640000
-470,58518845;11,03061000;-209,14330000
-470,25750845;11,03061000;-213,06500000
-469,92982845;11,03061000;-216,72720000
-469,60214846;11,03061000;-220,31310000
-469,27446846;11,05258000;-224,03640000
-468,94678846;11,05258000;-227,75960000
-468,61910846;11,07456000;-231,54390000
-468,29142846;11,07456000;-236,91520000
-467,96374847;11,07456000;-240,30270000
-467,63606847;11,09592000;-244,30060000
-467,30838847;11,11789000;-248,43590000
-466,98070847;11,11789000;-251,94550000
-466,65302847;11,11789000;-254,90580000
-466,32534848;11,11789000;-258,49180000
-465,99766848;11,11789000;-261,31470000
-465,66998848;11,11789000;-264,35130000
-465,34230848;11,11789000;-268,21190000
-465,01462848;11,11789000;-272,83540000
-464,68694849;11,11789000;-275,93310000
-464,35926849;11,09592000;-279,51900000
-464,03158849;11,09592000;-283,57800000
-463,70390849;11,07456000;-286,26360000
-463,37622849;11,07456000;-289,08650000
-463,04854850;11,09592000;-292,80980000
-462,72086850;11,09592000;-295,70910000
-462,39318850;11,07456000;-298,47100000
-462,06550850;11,05258000;-301,84330000
-461,73782850;11,07456000;-304,94090000
-461,41014851;11,07456000;-308,11490000
-461,08246851;11,07456000;-310,87680000
-460,75478851;11,07456000;-314,05070000
-460,42710851;11,05258000;-316,66000000
-460,09942851;11,07456000;-319,28460000
-459,77174852;11,09592000;-322,32120000
-459,44406852;11,09592000;-325,55620000
-459,11638852;11,09592000;-328,04340000
-458,78870852;11,07456000;-331,27840000
-458,46102852;11,09592000;-334,58970000
-458,13334853;11,09592000;-336,86330000
-457,80566853;11,11789000;-339,47260000
-457,47798853;11,11789000;-341,60890000
-457,15030853;11,11789000;-344,50820000
-456,82262853;11,13987000;-346,64450000
-456,49494854;11,13987000;-348,85710000
-456,16726854;11,16184000;-351,19170000
-455,83958854;11,16184000;-353,54170000
-455,51190854;11,16184000;-355,87630000
-455,18422854;11,16184000;-358,22630000
-454,85654855;11,16184000;-360,42360000
-454,52886855;11,13987000;-362,91090000
-454,20118855;11,13987000;-365,18450000
-453,87350855;11,13987000;-367,67170000
-453,54582855;11,13987000;-370,00640000
-453,21814856;11,13987000;-371,53230000
-452,89046856;11,13987000;-373,59230000
-452,56278856;11,13987000;-376,27790000
-452,23510856;11,13987000;-377,94120000
-451,90742856;11,13987000;-380,07750000
-451,57974857;11,11789000;-382,54950000
-451,25206857;11,11789000;-384,35010000
-450,92438857;11,11789000;-385,38770000
-450,59670857;11,09592000;-386,62370000
-450,26902857;11,09592000;-387,93600000
-449,94134858;11,09592000;-389,93500000
-449,61366858;11,09592000;-391,36940000
-449,28598858;11,11789000;-392,68160000
-448,95830858;11,13987000;-393,71930000
-448,63062858;11,11789000;-394,89420000
-448,30294859;11,11789000;-395,71820000
-447,97526859;11,13987000;-396,95420000
-447,64758859;11,13987000;-398,20550000
-447,31990859;11,13987000;-397,93080000
-446,99222859;11,13987000;-399,44150000
-446,66454860;11,13987000;-400,40280000
-446,33686860;11,11789000;-400,67750000
-446,00918860;11,11789000;-401,57780000
-445,68150860;11,09592000;-402,67650000
-445,35382860;11,09592000;-403,57680000
-445,02614861;11,09592000;-404,75170000
-444,69846861;11,07456000;-405,36210000
-444,37078861;11,07456000;-405,63670000
-444,04310861;11,07456000;-406,33870000
-443,71542861;11,09592000;-407,30000000
-443,38774862;11,09592000;-407,71200000
-443,06006862;11,11789000;-408,20030000
-442,73238862;11,11789000;-408,74960000
-442,40470862;11,11789000;-409,36000000
-442,07702862;11,11789000;-409,77200000
-441,74934863;11,11789000;-410,12300000
-441,42166863;11,09592000;-409,36000000
-441,09398863;11,09592000;-409,43630000
-440,76630863;11,09592000;-409,90930000
-440,43862863;11,07456000;-410,04670000
-440,11094864;11,07456000;-411,08430000
-439,78326864;11,07456000;-411,16060000
-439,45558864;11,09592000;-411,90830000
-439,12790864;11,09592000;-411,84730000
-438,80022864;11,11789000;-411,70990000
-438,47254865;11,11789000;-410,94700000
-438,14486865;11,13987000;-410,67230000
