Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,27215724;0,62746050;-152,56200000
-500,94447724;0,62746050;-152,15000000
-500,61679725;0,64943390;-151,66170000
-500,28911725;0,67140720;-150,62410000
-499,96143725;0,67140720;-149,58650000
-499,63375725;0,64943390;-148,28940000
-499,30607725;0,64943390;-147,45020000
-498,97839726;0,64943390;-146,07680000
-498,65071726;0,64943390;-145,25280000
-498,32303726;0,62746050;-144,21520000
-497,99535726;0,60548720;-143,17760000
-497,66767726;0,60548720;-142,35360000
-497,33999727;0,60548720;-140,90400000
-497,01231727;0,62746050;-138,02000000
-496,68463727;0,62746050;-135,94470000
-496,35695727;0,62746050;-133,88470000
-496,02927727;0,60548720;-132,63340000
-495,70159728;0,62746050;-131,53480000
-495,37391728;0,64943390;-130,29880000
-495,04623728;0,64943390;-129,45950000
-494,71855728;0,64943390;-128,08620000
-494,39087728;0,64943390;-126,91120000
-494,06319729;0,64943390;-126,08720000
-493,73551729;0,64943390;-124,57650000
-493,40783729;0,67140720;-123,12690000
-493,08015729;0,67140720;-121,89090000
-492,75247729;0,67140720;-120,44130000
-492,42479730;0,67140720;-118,91540000
-492,09711730;0,67140720;-116,64170000
-491,76943730;0,67140720;-115,68040000
-491,44175730;0,67140720;-115,54310000
-491,11407730;0,67140720;-113,81880000
-490,78639731;0,67140720;-112,64380000
-490,45871731;0,67140720;-111,81980000
-490,13103731;0,67140720;-110,23290000
-489,80335731;0,67140720;-108,72220000
-489,47567731;0,67140720;-106,23490000
-489,14799732;0,67140720;-104,78530000
-488,82031732;0,64943390;-103,13730000
-488,49263732;0,62746050;-101,96230000
-488,16495732;0,62746050;-101,06200000
-487,83727732;0,62746050;-99,62767000
-487,50959733;0,62746050;-96,72841000
-487,18191733;0,62746050;-95,27878000
-486,85423733;0,62746050;-93,96648000
-486,52655733;0,62746050;-92,04382000
-486,19887733;0,64943390;-91,08249000
-485,87119734;0,67140720;-89,08353000
-485,54351734;0,64943390;-89,28190000
-485,21583734;0,64943390;-87,63390000
-484,88815734;0,64943390;-85,83331000
-484,56047734;0,64943390;-83,63597000
-484,23279735;0,64943390;-81,56071000
-483,90511735;0,64943390;-81,97271000
-483,57743735;0,64943390;-80,81301000
-483,24975735;0,64943390;-81,14871000
-482,92207735;0,67140720;-79,28709000
-482,59439736;0,67140720;-77,22708000
-482,26671736;0,67140720;-75,91479000
-481,93903736;0,67140720;-74,11420000
-481,61135736;0,64943390;-72,19153000
-481,28367736;0,64943390;-70,26887000
-480,95599737;0,64943390;-67,78161000
-480,62831737;0,64943390;-70,81820000
-480,30063737;0,64943390;-69,23124000
-479,97295737;0,64943390;-67,36961000
-479,64527737;0,62746050;-65,98101000
-479,31759738;0,62746050;-64,19568000
-478,98991738;0,64943390;-61,51005000
-478,66223738;0,64943390;-60,06042000
-478,33455738;0,64943390;-57,92413000
-478,00687738;0,64943390;-56,00146000
-477,67919739;0,64943390;-54,55183000
-477,35151739;0,64943390;-54,20087000
-477,02383739;0,67140720;-52,33924000
-476,69615739;0,67140720;-49,72991000
-476,36847739;0,67140720;-48,00561000
-476,04079740;0,67140720;-47,45628000
-475,71311740;0,67140720;-45,86932000
-475,38543740;0,64943390;-44,61806000
-475,05775740;0,64943390;-43,10739000
-474,73007740;0,62746050;-41,45939000
-474,40239741;0,62746050;-39,93347000
-474,07471741;0,62746050;-38,01080000
-473,74703741;0,62746050;-36,21021000
-473,41935741;0,62746050;-34,07391000
-473,09167741;0,60548720;-31,38828000
-472,76399742;0,62746050;-29,66399000
-472,43631742;0,62746050;-27,80236000
-472,10863742;0,62746050;-26,64266000
-471,78095742;0,62746050;-24,64370000
-471,45327742;0,62746050;-23,11777000
-471,12559743;0,62746050;-22,01910000
-470,79791743;0,64943390;-21,19510000
-470,47023743;0,67140720;-18,92147000
-470,14255743;0,67140720;-18,09747000
-469,81487743;0,67140720;-16,37318000
-469,48719744;0,67140720;-14,02325000
-469,15951744;0,67140720;-12,71096000
-468,83183744;0,67140720;-10,92563000
-468,50415744;0,64943390;-10,51363000
-468,17647744;0,60548720;-8,02636700
-467,84879745;0,60548720;-6,24103500
-467,52111745;0,60548720;-4,71510900
-467,19343745;0,60548720;-2,99081400
-466,86575745;0,62746050;-1,06814800
-466,53807745;0,62746050;-0,65614790
-466,21039746;0,62746050;1,81585100
-465,88271746;0,64943390;4,08948000
-465,55503746;0,67140720;6,01214600
-465,22735746;0,67140720;8,28577500
-464,89967746;0,67140720;10,42207000
-464,57199747;0,67140720;13,67229000
-464,24431747;0,67140720;15,59496000
-463,91663747;0,67140720;14,63363000
-463,58895747;0,67140720;16,55629000
-463,26127747;0,67140720;20,00488000
-462,93359748;0,67140720;22,21747000
-462,60591748;0,67140720;24,35377000
-462,27823748;0,64943390;26,35273000
-461,95055748;0,64943390;27,78710000
-461,62287748;0,64943390;29,64873000
-461,29519749;0,64943390;31,09836000
-460,96751749;0,64943390;32,62428000
-460,63983749;0,64943390;34,13495000
-460,31215749;0,64943390;35,23362000
-459,98447749;0,64943390;36,95791000
-459,65679749;0,67140720;43,58043000
-459,32911750;0,67140720;45,50310000
-459,00143750;0,67140720;47,36472000
-458,67375750;0,67140720;49,98932000
-458,34607750;0,67140720;51,77465000
-458,01839750;0,67140720;53,28531000
-457,69071751;0,67140720;54,94857000
-457,36303751;0,67140720;56,73391000
-457,03535751;0,67140720;58,45820000
-456,70767751;0,67140720;60,39613000
-456,37999751;0,67140720;63,35643000
-456,05231752;0,67140720;65,55375000
-455,72463752;0,67140720;66,53034000
-455,39695752;0,67140720;67,76635000
-455,06927752;0,67140720;69,82635000
-454,74159752;0,67140720;71,55064000
-454,41391753;0,67140720;73,62590000
-454,08623753;0,67140720;75,41123000
-453,75855753;0,67140720;77,07449000
-453,43087753;0,67140720;78,52412000
-453,10319753;0,67140720;80,17212000
-452,77551754;0,67140720;82,17108000
-452,44783754;0,67140720;83,81908000
-452,12015754;0,67140720;84,99404000
-451,79247754;0,67140720;86,71834000
-451,46479754;0,64943390;85,40604000
-451,13711755;0,64943390;87,34397000
-450,80943755;0,64943390;88,93093000
-450,48175755;0,64943390;90,63997000
-450,15407755;0,62746050;91,95226000
-449,82639755;0,60548720;94,36322000
-449,49871756;0,60548720;96,16382000
-449,17103756;0,60548720;98,71211000
-448,84335756;0,62746050;100,49750000
-448,51567756;0,62746050;102,02340000
-448,18799756;0,62746050;104,84630000
-447,86031757;0,62746050;106,15860000
-447,53263757;0,64943390;108,15760000
-447,20495757;0,67140720;109,60720000
-446,87727757;0,67140720;111,74350000
-446,54959757;0,67140720;113,66620000
-446,22191758;0,67140720;115,25310000
-445,89423758;0,67140720;116,29080000
-445,56655758;0,67140720;117,74040000
-445,23887758;1,98248200;118,42710000
-444,91119758;3,29355800;119,31210000
-444,58351759;4,58327000;120,70070000
-444,25583759;5,89434500;122,28770000
-443,92815759;7,20603000;124,01200000
-443,60047759;8,51710600;125,38530000
-443,27279759;9,82818000;126,89600000
-442,94511760;11,13987000;131,99250000
-442,61743760;11,13987000;133,24380000
-442,28975760;11,13987000;132,34350000
-441,96207760;11,16184000;133,57950000
-441,63439760;11,18320000;135,10540000
-441,30671761;11,16184000;136,28040000
-440,97903761;11,13987000;137,98940000
-440,65135761;11,13987000;139,71370000
-440,32367761;11,11789000;141,23970000
-439,99599761;11,09592000;142,47570000
-439,66831762;11,09592000;143,71170000
-439,34063762;11,07456000;145,37490000
-439,01295762;11,05258000;146,53460000
-438,68527762;11,07456000;148,06050000
-438,35759762;11,09592000;149,51020000
-438,02991763;11,09592000;151,15820000
-437,70223763;11,11789000;152,53150000
