Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,10693317;0,67140720;-108,44750000
-500,77925317;0,64943390;-108,58490000
-500,45157317;0,62746050;-108,99680000
-500,12389317;0,62746050;-104,44960000
-499,79621317;0,62746050;-104,99890000
-499,46853318;0,62746050;-105,68560000
-499,14085318;0,62746050;-105,82290000
-498,81317318;0,62746050;-106,23490000
-498,48549318;0,62746050;-106,86060000
-498,15781318;0,64943390;-106,92160000
-497,83013319;0,67140720;-107,27260000
-497,50245319;0,67140720;-107,13520000
-497,17477319;0,67140720;-106,78430000
-496,84709319;0,64943390;-107,76080000
-496,51941319;0,64943390;-107,89820000
-496,19173320;0,67140720;-108,03550000
-495,86405320;0,64943390;-108,58490000
-495,53637320;0,64943390;-108,72220000
-495,20869320;0,64943390;-108,58490000
-494,88101320;0,64943390;-108,92060000
-494,55333321;0,64943390;-109,48510000
-494,22565321;0,67140720;-109,48510000
-493,89797321;0,67140720;-108,99680000
-493,57029321;0,64943390;-109,27150000
-493,24261321;0,67140720;-109,34780000
-492,91493322;0,67140720;-109,75980000
-492,58725322;0,67140720;-109,40890000
-492,25957322;0,67140720;-109,27150000
-491,93189322;0,67140720;-109,68350000
-491,60421322;0,67140720;-109,68350000
-491,27653323;0,64943390;-110,09550000
-490,94885323;0,64943390;-111,89610000
-490,62117323;0,64943390;-111,68250000
-490,29349323;0,64943390;-112,03340000
-489,96581323;0,64943390;-111,48410000
-489,63813324;0,64943390;-111,48410000
-489,31045324;0,62746050;-111,54510000
-488,98277324;0,60548720;-111,20940000
-488,65509324;0,62746050;-111,13310000
-488,32741324;0,62746050;-111,48410000
-487,99973325;0,62746050;-112,44540000
-487,67205325;0,62746050;-112,58280000
-487,34437325;0,62746050;-112,44540000
-487,01669325;0,62746050;-112,58280000
-486,68901325;0,64943390;-112,85740000
-486,36133326;0,67140720;-112,99480000
-486,03365326;0,67140720;-113,20840000
-485,70597326;0,67140720;-113,75770000
-485,37829326;0,67140720;-113,68140000
-485,05061326;0,67140720;-112,78110000
-484,72293327;0,67140720;-112,30810000
-484,39525327;0,67140720;-111,81980000
-484,06757327;0,67140720;-111,95710000
-483,73989327;0,67140720;-111,13310000
-483,41221327;0,67140720;-110,99580000
-483,08453328;0,64943390;-111,54510000
-482,75685328;0,64943390;-111,62140000
-482,42917328;0,64943390;-112,03340000
-482,10149328;0,64943390;-112,23180000
-481,77381328;0,64943390;-112,09450000
-481,44613329;0,64943390;-112,36910000
-481,11845329;0,64943390;-112,30810000
-480,79077329;0,64943390;-112,09450000
-480,46309329;0,67140720;-111,89610000
-480,13541329;0,67140720;-111,68250000
-479,80773330;0,67140720;-111,62140000
-479,48005330;0,67140720;-110,99580000
-479,15237330;0,67140720;-110,91950000
-478,82469330;0,67140720;-110,50750000
-478,49701330;0,67140720;-110,23290000
-478,16933331;0,67140720;-110,64480000
-477,84165331;0,67140720;-111,27050000
-477,51397331;0,67140720;-111,81980000
-477,18629331;0,64943390;-111,54510000
-476,85861331;0,64943390;-110,50750000
-476,53093332;0,64943390;-110,23290000
-476,20325332;0,64943390;-110,44650000
-475,87557332;0,64943390;-110,03450000
-475,54789332;0,64943390;-109,95820000
-475,22021332;0,64943390;-109,68350000
-474,89253333;0,64943390;-108,99680000
-474,56485333;0,67140720;-108,99680000
-474,23717333;0,67140720;-109,27150000
-473,90949333;0,64943390;-108,78320000
-473,58181333;0,64943390;-108,64590000
-473,25413334;0,64943390;-108,37120000
-472,92645334;0,64943390;-108,17290000
-472,59877334;0,64943390;-107,68460000
-472,27109334;0,64943390;-107,62350000
-471,94341334;0,64943390;-107,07420000
-471,61573335;0,64943390;-106,64690000
-471,28805335;0,67140720;-105,54830000
-470,96037335;0,67140720;-104,51060000
-470,63269335;0,67140720;-104,51060000
-470,30501335;0,67140720;-104,09860000
-469,97733336;0,67140720;-103,35090000
-469,64965336;0,64943390;-103,48830000
-469,32197336;0,64943390;-102,58800000
-468,99429336;0,64943390;-102,86260000
-468,66661336;0,62746050;-102,03860000
-468,33893337;0,62746050;-101,82500000
-468,01125337;0,60548720;-102,64900000
-467,68357337;0,60548720;-102,23700000
-467,35589337;0,58412430;-101,76400000
-467,02821337;0,60548720;-100,86370000
-466,70053338;0,60548720;-100,72630000
-466,37285338;0,60548720;-100,65000000
-466,04517338;0,62746050;-100,51270000
-465,71749338;0,62746050;-99,41404000
-465,38981338;0,64943390;-98,86471000
-465,06213339;0,62746050;-97,82708000
-464,73445339;0,62746050;-96,94204000
-464,40677339;0,62746050;-96,45374000
-464,07909339;0,60548720;-95,55344000
-463,75141339;0,60548720;-95,21774000
-463,42373340;0,60548720;-94,79048000
-463,09605340;0,58412430;-93,82915000
-462,76837340;0,58412430;-93,55448000
-462,44069340;0,60548720;-91,90648000
-462,11301340;0,62746050;-91,41819000
-461,78533341;0,62746050;-91,21983000
-461,45765341;0,64943390;-90,24323000
-461,12997341;0,64943390;-88,86990000
-460,80229341;0,62746050;-87,96960000
-460,47461341;0,64943390;-87,49656000
-460,14693342;0,64943390;-87,08456000
-459,81925342;0,64943390;-86,80990000
-459,49157342;0,64943390;-86,38264000
-459,16389342;0,64943390;-85,36027000
-458,83621342;0,64943390;-84,67360000
-458,50853343;0,64943390;-84,32263000
-458,18085343;0,67140720;-83,63597000
-457,85317343;0,67140720;-82,59834000
-457,52549343;0,67140720;-81,91167000
-457,19781343;0,67140720;-80,95035000
-456,87013344;0,67140720;-79,14975000
-456,54245344;0,67140720;-77,83746000
-456,21477344;0,64943390;-77,15079000
-455,88709344;0,64943390;-77,22708000
-455,55941344;0,64943390;-76,25049000
-455,23173345;0,64943390;-75,97582000
-454,90405345;0,64943390;-76,32679000
-454,57637345;0,64943390;-75,28915000
-454,24869345;0,64943390;-73,70219000
-453,92101345;0,64943390;-73,29019000
-453,59333346;0,67140720;-72,11523000
-453,26565346;0,67140720;-71,42857000
-452,93797346;0,67140720;-70,40620000
-452,61029346;0,67140720;-69,56694000
-452,28261346;0,64943390;-68,60561000
-451,95493347;0,64943390;-67,50694000
-451,62725347;0,64943390;-67,23227000
-451,29957347;0,64943390;-66,54561000
-450,97189347;0,64943390;-66,27094000
-450,64421347;0,64943390;-65,70634000
-450,31653348;0,64943390;-64,74501000
-449,98885348;0,64943390;-64,19568000
-449,66117348;0,67140720;-64,05834000
-449,33349348;0,67140720;-63,15805000
-449,00581348;0,67140720;-61,70842000
-448,67813349;0,67140720;-60,47242000
-448,35045349;0,67140720;-60,06042000
-448,02277349;0,67140720;-58,82442000
-447,69509349;0,67140720;-58,19880000
-447,36741349;0,67140720;-57,37479000
-447,03973350;0,67140720;-55,29953000
-446,71205350;0,67140720;-53,78887000
-446,38437350;0,67140720;-52,96487000
-446,05669350;0,67140720;-52,06457000
-445,72901350;0,67140720;-50,41658000
-445,40133351;0,67140720;-49,57732000
-445,07365351;0,67140720;-48,47865000
-444,74597351;0,67140720;-47,57835000
-444,41829351;0,67140720;-47,02902000
-444,09061351;0,67140720;-46,34235000
-443,76293352;0,64943390;-45,51836000
-443,43525352;0,64943390;-44,55702000
-443,10757352;0,64943390;-43,24472000
-442,77989352;0,64943390;-42,20710000
-442,45221352;0,64943390;-41,24576000
-442,12453353;0,64943390;-38,62117000
-441,79685353;0,64943390;-38,14813000
-441,46917353;0,62746050;-38,07184000
-441,14149353;0,64943390;-37,30888000
-440,81381353;0,64943390;-36,14917000
-440,48613354;0,64943390;-34,89791000
-440,15845354;0,64943390;-34,62325000
-439,83077354;0,64943390;-33,32621000
-439,50309354;0,64943390;-32,28858000
-439,17541354;0,64943390;-31,03732000
