Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,17208104;0,67140720;-52,82754000
-500,84440105;0,67140720;-53,37687000
-500,51672105;0,67140720;-53,72783000
-500,18904105;0,67140720;-53,72783000
-499,86136105;0,67140720;-53,72783000
-499,53368105;0,67140720;-54,33820000
-499,20600106;0,67140720;-54,55183000
-498,87832106;0,67140720;-54,96383000
-498,55064106;0,67140720;-55,02487000
-498,22296106;0,67140720;-55,45213000
-497,89528106;0,67140720;-54,75020000
-497,56760107;0,67140720;-54,82650000
-497,23992107;0,67140720;-55,02487000
-496,91224107;0,64943390;-55,10117000
-496,58456107;0,64943390;-55,23850000
-496,25688107;0,64943390;-55,10117000
-495,92920108;0,64943390;-54,96383000
-495,60152108;0,64943390;-56,19983000
-495,27384108;0,64943390;-55,02487000
-494,94616108;0,64943390;-55,23850000
-494,61848108;0,64943390;-55,23850000
-494,29080109;0,67140720;-56,00146000
-493,96312109;0,67140720;-56,19983000
-493,63544109;0,67140720;-55,78783000
-493,30776109;0,67140720;-56,06250000
-492,98008109;0,67140720;-56,06250000
-492,65240110;0,67140720;-56,13879000
-492,32472110;0,67140720;-56,27613000
-491,99704110;0,67140720;-55,51316000
-491,66936110;0,67140720;-54,96383000
-491,34168110;0,67140720;-54,82650000
-491,01400111;0,67140720;-54,75020000
-490,68632111;0,67140720;-55,10117000
-490,35864111;0,67140720;-54,88754000
-490,03096111;0,67140720;-56,00146000
-489,70328111;0,67140720;-56,00146000
-489,37560112;0,67140720;-55,23850000
-489,04792112;0,67140720;-55,37583000
-488,72024112;0,67140720;-55,16220000
-488,39256112;0,67140720;-55,02487000
-488,06488112;0,67140720;-55,37583000
-487,73720113;0,67140720;-55,23850000
-487,40952113;0,67140720;-55,29953000
-487,08184113;0,67140720;-54,88754000
-486,75416113;0,67140720;-54,88754000
-486,42648113;0,67140720;-55,72679000
-486,09880114;0,67140720;-55,65050000
-485,77112114;0,64943390;-57,10013000
-485,44344114;0,64943390;-57,51213000
-485,11576114;0,64943390;-57,23746000
-484,78808114;0,64943390;-56,82546000
-484,46040115;0,64943390;-56,61183000
-484,13272115;0,64943390;-56,47450000
-483,80504115;0,64943390;-55,72679000
-483,47736115;0,64943390;-55,86413000
-483,14968115;0,67140720;-55,58946000
-482,82200116;0,64943390;-56,41346000
-482,49432116;0,64943390;-56,41346000
-482,16664116;0,64943390;-55,16220000
-481,83896116;0,64943390;-53,92620000
-481,51128116;0,64943390;-53,37687000
-481,18360116;0,64943390;-51,16428000
-480,85592117;0,64943390;-50,75228000
-480,52824117;0,64943390;-50,96591000
-480,20056117;0,67140720;-50,82857000
-479,87288117;0,67140720;-50,96591000
-479,54520117;0,67140720;-50,55391000
-479,21752118;0,67140720;-50,82857000
-478,88984118;0,67140720;-50,41658000
-478,56216118;0,67140720;-50,34028000
-478,23448118;0,67140720;-50,41658000
-477,90680118;0,67140720;-50,14191000
-477,57912119;0,67140720;-50,14191000
-477,25144119;0,67140720;-49,72991000
-476,92376119;0,67140720;-49,92828000
-476,59608119;0,67140720;-49,45524000
-476,26840119;0,67140720;-48,75331000
-475,94072120;0,67140720;-48,82961000
-475,61304120;0,67140720;-47,73095000
-475,28536120;0,67140720;-47,73095000
-474,95768120;0,67140720;-47,02902000
-474,63000120;0,67140720;-47,02902000
-474,30232121;0,67140720;-46,28131000
-473,97464121;0,67140720;-46,00665000
-473,64696121;0,67140720;-46,14398000
-473,31928121;0,67140720;-45,86932000
-472,99160121;0,67140720;-45,10636000
-472,66392122;0,64943390;-44,55702000
-472,33624122;0,62746050;-44,41969000
-472,00856122;0,62746050;-44,48072000
-471,68088122;0,62746050;-44,34339000
-471,35320122;0,62746050;-43,73302000
-471,02552123;0,62746050;-43,87035000
-470,69784123;0,62746050;-43,65673000
-470,37016123;0,62746050;-44,06873000
-470,04248123;0,64943390;-37,59880000
-469,71480123;0,67140720;-36,89687000
-469,38712124;0,67140720;-36,14917000
-469,05944124;0,67140720;-35,59984000
-468,73176124;0,67140720;-35,11155000
-468,40408124;0,64943390;-35,24888000
-468,07640124;0,64943390;-35,11155000
-467,74872125;0,64943390;-35,03525000
-467,42104125;0,64943390;-34,48591000
-467,09336125;0,64943390;-33,60088000
-466,76568125;0,64943390;-33,46354000
-466,43800125;0,64943390;-33,52458000
-466,11032126;0,64943390;-33,66191000
-465,78264126;0,67140720;-34,15021000
-465,45496126;0,67140720;-32,42591000
-465,12728126;0,67140720;-32,34962000
-464,79960126;0,67140720;-31,80028000
-464,47192127;0,67140720;-31,52562000
-464,14424127;0,67140720;-30,70162000
-463,81656127;0,67140720;-30,62532000
-463,48888127;0,67140720;-30,62532000
-463,16120127;0,67140720;-30,21332000
-462,83352128;0,67140720;-30,56429000
-462,50584128;0,67140720;-28,97732000
-462,17816128;0,67140720;-27,93969000
-461,85048128;0,67140720;-27,60399000
-461,52280128;0,67140720;-26,90207000
-461,19512129;0,67140720;-27,87866000
-460,86744129;0,67140720;-28,07703000
-460,53976129;0,67140720;-27,74132000
-460,21208129;0,67140720;-27,11569000
-459,88440129;0,67140720;-26,84103000
-459,55672130;0,67140720;-25,52873000
-459,22904130;0,67140720;-24,97940000
-458,90136130;0,67140720;-24,90310000
-458,57368130;0,67140720;-24,70473000
-458,24600130;0,67140720;-24,84207000
-457,91832131;0,67140720;-24,76577000
-457,59064131;0,67140720;-26,56636000
-457,26296131;0,67140720;-25,60503000
-456,93528131;0,67140720;-25,11673000
-456,60760131;0,67140720;-24,56740000
-456,27992132;0,64943390;-24,15540000
-455,95224132;0,64943390;-24,07910000
-455,62456132;0,64943390;-23,52977000
-455,29688132;0,64943390;-23,33140000
-454,96920132;0,62746050;-22,49214000
-454,64152133;0,62746050;-22,56844000
-454,31384133;0,62746050;-22,15644000
-453,98616133;0,62746050;-22,56844000
-453,65848133;0,64943390;-22,01910000
-453,33080133;0,64943390;-22,08014000
-453,00312134;0,62746050;-21,04251000
-452,67544134;0,62746050;-19,39451000
-452,34776134;0,64943390;-18,57051000
-452,02008134;0,64943390;-17,53288000
-451,69240134;0,64943390;-16,92251000
-451,36472135;0,62746050;-15,67125000
-451,03704135;0,62746050;-14,98459000
-450,70936135;0,62746050;-14,22162000
-450,38168135;0,62746050;-13,74859000
-450,05400135;0,62746050;-13,33659000
-449,72632136;0,62746050;-13,12296000
-449,39864136;0,60548720;-12,22266000
-449,07096136;0,60548720;-17,94488000
-448,74328136;0,62746050;-17,25822000
-448,41560136;0,62746050;-17,39555000
-448,08792137;0,62746050;-17,25822000
-447,76024137;0,62746050;-16,92251000
-447,43256137;0,62746050;-16,43422000
-447,10488137;0,62746050;-16,02221000
-446,77720137;0,64943390;-15,12192000
-446,44952138;0,64943390;-15,12192000
-446,12184138;0,64943390;-14,22162000
-445,79416138;0,64943390;-13,61125000
-445,46648138;0,64943390;-12,64992000
-445,13880138;0,67140720;-12,22266000
-444,81112139;0,67140720;-10,51363000
-444,48344139;0,67140720;-11,74963000
-444,15576139;0,64943390;-10,98666000
-443,82808139;0,64943390;-10,57466000
-443,50040139;0,64943390;-9,47599600
-443,17272140;0,62746050;-10,02533000
-442,84504140;0,62746050;-9,12503300
-442,51736140;0,62746050;-8,51466400
-442,18968140;0,60548720;-7,26340500
-441,86200140;0,60548720;-6,85140500
-441,53432141;0,62746050;-7,47703500
-441,20664141;0,62746050;-7,75170100
-440,87896141;0,62746050;-6,71407200
-440,55128141;0,64943390;-6,30207200
-440,22360141;0,64943390;-5,53910900
-439,89592142;0,64943390;-5,53910900
-439,56824142;0,67140720;-5,40177600
-439,24056142;0,67140720;-5,53910900
