Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,23520236;0,67140720;185,27780000
-500,90752236;0,67140720;186,04080000
-500,57984237;0,64943390;185,68980000
-500,25216237;0,62746050;186,92590000
-499,92448237;0,62746050;187,13950000
-499,59680237;0,62746050;187,13950000
-499,26912237;0,60548720;187,47520000
-498,94144238;0,60548720;187,41420000
-498,61376238;0,60548720;187,00220000
-498,28608238;0,60548720;185,82720000
-497,95840238;0,62746050;185,27780000
-497,63072238;0,64943390;184,92690000
-497,30304239;0,64943390;184,72850000
-496,97536239;0,64943390;184,59120000
-496,64768239;0,67140720;184,86590000
-496,32000239;0,67140720;184,72850000
-495,99232239;0,67140720;184,10290000
-495,66464240;0,67140720;183,27890000
-495,33696240;0,67140720;183,33990000
-495,00928240;0,67140720;183,69090000
-494,68160240;0,67140720;183,82820000
-494,35392240;0,67140720;183,55360000
-494,02624241;0,67140720;182,79060000
-493,69856241;0,67140720;182,37860000
-493,37088241;0,64943390;181,69190000
-493,04320241;0,64943390;180,45590000
-492,71552241;0,64943390;180,45590000
-492,38784242;0,64943390;179,47940000
-492,06016242;0,64943390;178,79270000
-491,73248242;0,64943390;178,38070000
-491,40480242;0,62746050;178,59430000
-491,07712242;0,62746050;178,18230000
-490,74944243;0,64943390;178,24330000
-490,42176243;0,64943390;177,83130000
-490,09408243;0,64943390;177,77030000
-489,76640243;0,64943390;178,10600000
-489,43872243;0,64943390;177,63300000
-489,11104244;0,62746050;177,41930000
-488,78336244;0,64943390;176,73270000
-488,45568244;0,64943390;176,51910000
-488,12800244;0,64943390;175,63400000
-487,80032244;0,64943390;175,00840000
-487,47264245;0,64943390;174,65740000
-487,14496245;0,64943390;174,52010000
-486,81728245;0,64943390;173,69610000
-486,48960245;0,67140720;172,87210000
-486,16192245;0,67140720;171,77340000
-485,83424246;0,67140720;171,42250000
-485,50656246;0,64943390;171,01050000
-485,17888246;0,64943390;169,49980000
-484,85120246;0,62746050;168,52320000
-484,52352246;0,62746050;167,56190000
-484,19584247;0,62746050;167,36350000
-483,86816247;0,62746050;166,66160000
-483,54048247;0,62746050;165,97490000
-483,21280247;0,62746050;165,56290000
-482,88512247;0,64943390;164,18960000
-482,55744248;0,64943390;163,22820000
-482,22976248;0,67140720;162,46530000
-481,90208248;0,67140720;162,05330000
-481,57440248;0,67140720;161,36660000
-481,24672248;0,67140720;160,74100000
-480,91904249;0,67140720;162,05330000
-480,59136249;0,67140720;161,01570000
-480,26368249;0,67140720;159,50500000
-479,93600249;0,67140720;158,60470000
-479,60832249;0,67140720;158,33000000
-479,28064250;0,67140720;156,81940000
-478,95296250;0,67140720;155,98010000
-478,62528250;0,67140720;155,15610000
-478,29760250;0,67140720;153,15710000
-477,96992250;0,69277020;152,39420000
-477,64224251;0,69277020;151,43280000
-477,31456251;0,67140720;151,02080000
-476,98688251;0,67140720;152,68410000
-476,65920251;0,67140720;151,78380000
-476,33152251;0,67140720;150,47150000
-476,00384252;0,67140720;149,37280000
-475,67616252;0,64943390;148,41150000
-475,34848252;0,60548720;147,57220000
-475,02080252;0,60548720;146,96190000
-474,69312252;0,62746050;145,43590000
-474,36544253;0,62746050;144,55090000
-474,03776253;0,62746050;142,41460000
-473,71008253;0,62746050;141,43800000
-473,38240253;0,62746050;140,14100000
-473,05472253;0,64943390;139,79000000
-472,72704254;0,67140720;139,10340000
-472,39936254;0,67140720;138,06570000
-472,07168254;0,64943390;137,16540000
-471,74400254;0,64943390;135,65480000
-471,41632254;0,64943390;135,10540000
-471,08864255;0,64943390;134,20510000
-470,76096255;0,64943390;132,83180000
-470,43328255;0,64943390;131,79420000
-470,10560255;0,64943390;130,75650000
-469,77792255;0,62746050;129,03220000
-469,45024256;0,64943390;127,79630000
-469,12256256;0,64943390;126,01090000
-468,79488256;0,64943390;124,34770000
-468,46720256;0,64943390;123,11170000
-468,13952256;0,62746050;121,87570000
-467,81184257;0,62746050;120,83800000
-467,48416257;0,62746050;119,03740000
-467,15648257;0,62746050;118,35080000
-466,82880257;0,62746050;117,11480000
-466,50112257;0,62746050;116,07710000
-466,17344258;0,62746050;115,11580000
-465,84576258;0,62746050;114,01710000
-465,51808258;0,64943390;112,15550000
-465,19040258;0,64943390;111,39250000
-464,86272258;0,64943390;109,80560000
-464,53504259;0,67140720;108,29490000
-464,20736259;0,67140720;107,31830000
-463,87968259;0,64943390;105,80770000
-463,55200259;0,64943390;106,15860000
-463,22432259;0,64943390;104,35800000
-462,89664260;0,64943390;102,71000000
-462,56896260;0,64943390;101,18410000
-462,24128260;0,64943390;99,04782000
-461,91360260;0,64943390;98,43745000
-461,58592260;0,64943390;96,91152000
-461,25824261;0,67140720;95,20248000
-460,93056261;0,67140720;93,67656000
-460,60288261;0,67140720;89,61760000
-460,27520261;0,67140720;88,03064000
-459,94752261;0,67140720;84,71938000
-459,61984262;0,67140720;83,62070000
-459,29216262;0,67140720;82,64411000
-458,96448262;0,67140720;80,23316000
-458,63680262;0,67140720;78,72249000
-458,30912262;0,67140720;77,76115000
-457,98144263;0,67140720;75,82323000
-457,65376263;0,67140720;74,23627000
-457,32608263;0,67140720;73,13760000
-456,99840263;0,67140720;71,62694000
-456,67072263;0,67140720;69,76531000
-456,34304264;0,67140720;68,45301000
-456,01536264;0,67140720;64,39405000
-455,68768264;0,67140720;62,31879000
-455,36000264;0,67140720;60,86916000
-455,03232264;0,67140720;59,28220000
-454,70464265;0,67140720;57,49687000
-454,37696265;0,67140720;55,71153000
-454,04928265;0,67140720;53,98724000
-453,72160265;0,67140720;52,26294000
-453,39392265;0,67140720;48,46339000
-453,06624266;0,67140720;47,22739000
-452,73856266;0,67140720;45,85406000
-452,41088266;0,64943390;44,46547000
-452,08320266;0,64943390;42,87850000
-451,75552266;0,64943390;40,89480000
-451,42784266;0,64943390;39,17051000
-451,10016267;0,64943390;37,03421000
-450,77248267;0,64943390;34,76058000
-450,44480267;0,64943390;32,62428000
-450,11712267;0,64943390;30,48799000
-449,78944267;0,67140720;29,45036000
-449,46176268;0,67140720;27,31407000
-449,13408268;0,67140720;25,51347000
-448,80640268;0,67140720;24,35377000
-448,47872268;0,67140720;22,41584000
-448,15104268;0,67140720;21,10355000
-447,82336269;0,67140720;20,08118000
-447,49568269;0,67140720;18,21955000
-447,16800269;0,67140720;16,14429000
-446,84032269;0,67140720;14,49629000
-446,51264269;0,67140720;12,69570000
-446,18496270;0,67140720;10,01007000
-445,85728270;0,67140720;7,87377500
-445,52960270;0,67140720;5,73747900
-445,20192270;0,67140720;3,40281400
-444,87424270;0,67140720;0,77822200
-444,54656271;0,67140720;-0,93081450
-444,21888271;0,67140720;-3,20444300
-443,89120271;0,67140720;-5,20340500
-443,56352271;0,69277020;-6,79036800
-443,23584271;0,69277020;-8,65199800
-442,90816272;0,69277020;-10,37629000
-442,58048272;0,69277020;-13,39762000
-442,25280272;0,69277020;-15,19822000
-441,92512272;0,69277020;-16,51051000
-441,59744272;0,69277020;-18,21955000
-441,26976273;0,69277020;-19,39451000
-440,94208273;0,67140720;-22,01910000
-440,61440273;0,67140720;-23,88073000
-440,28672273;0,64943390;-25,46769000
-439,95904273;0,64943390;-27,39036000
-439,63136274;0,64943390;-26,70370000
-439,30368274;0,64943390;-27,80236000
-438,97600274;0,64943390;-29,66399000
-438,64832274;0,64943390;-31,46458000
-438,32064274;0,64943390;-32,97525000
-437,99296275;0,64943390;-34,56221000
-437,66528275;0,67140720;-36,75954000
-437,33760275;0,67140720;-38,56013000
-437,00992275;0,67140720;-40,34547000
-436,68224275;0,67140720;-41,93243000
-436,35456276;0,67140720;-42,97006000
