Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,29522424;0,62746050;184,65220000
-500,96754424;0,64943390;184,45390000
-500,63986424;0,64943390;184,92690000
-500,31218425;0,62746050;185,47620000
-499,98450425;0,62746050;185,96450000
-499,65682425;0,62746050;186,37650000
-499,32914425;0,62746050;186,10190000
-499,00146425;0,64943390;185,55250000
-498,67378426;0,64943390;185,41520000
-498,34610426;0,64943390;185,06420000
-498,01842426;0,64943390;183,69090000
-497,69074426;0,67140720;183,47730000
-497,36306426;0,67140720;183,20260000
-497,03538427;0,67140720;183,06530000
-496,70770427;0,67140720;183,00420000
-496,38002427;0,67140720;182,45490000
-496,05234427;0,67140720;182,79060000
-495,72466427;0,67140720;182,79060000
-495,39698428;0,67140720;183,62990000
-495,06930428;0,67140720;184,59120000
-494,74162428;0,67140720;184,78960000
-494,41394428;0,67140720;183,27890000
-494,08626428;0,64943390;182,92790000
-493,75858429;0,64943390;182,51590000
-493,43090429;0,64943390;182,45490000
-493,10322429;0,64943390;182,59220000
-492,77554429;0,64943390;182,86690000
-492,44786429;0,64943390;182,79060000
-492,12018430;0,64943390;182,45490000
-491,79250430;0,64943390;182,31760000
-491,46482430;0,67140720;182,04290000
-491,13714430;0,67140720;182,31760000
-490,80946430;0,67140720;182,04290000
-490,48178431;0,67140720;181,20360000
-490,15410431;0,67140720;181,49360000
-489,82642431;0,67140720;181,41730000
-489,49874431;0,67140720;181,34100000
-489,17106431;0,67140720;181,49360000
-488,84338432;0,67140720;180,59330000
-488,51570432;0,67140720;180,31860000
-488,18802432;0,67140720;179,83030000
-487,86034432;0,67140720;178,86900000
-487,53266432;0,67140720;178,45700000
-487,20498433;0,67140720;178,10600000
-486,87730433;0,67140720;177,55670000
-486,54962433;0,67140720;177,14470000
-486,22194433;0,67140720;175,42040000
-485,89426433;0,67140720;174,45900000
-485,56658434;0,67140720;173,49770000
-485,23890434;0,67140720;172,93310000
-484,91122434;0,64943390;173,49770000
-484,58354434;0,64943390;172,79580000
-484,25586434;0,64943390;172,24650000
-483,92818435;0,64943390;171,42250000
-483,60050435;0,64943390;171,07150000
-483,27282435;0,64943390;170,59840000
-482,94514435;0,64943390;170,73580000
-482,61746435;0,64943390;169,77450000
-482,28978436;0,67140720;168,59950000
-481,96210436;0,67140720;168,05020000
-481,63442436;0,67140720;167,91280000
-481,30674436;0,67140720;167,91280000
-480,97906436;0,67140720;167,50080000
-480,65138437;0,67140720;167,01250000
-480,32370437;0,67140720;165,70020000
-479,99602437;0,67140720;165,08990000
-479,66834437;0,67140720;163,97590000
-479,34066437;0,67140720;164,79990000
-479,01298438;0,67140720;164,38790000
-478,68530438;0,67140720;163,77760000
-478,35762438;0,67140720;163,50290000
-478,02994438;0,64943390;162,11430000
-477,70226438;0,64943390;161,77860000
-477,37458438;0,62746050;161,15300000
-477,04690439;0,62746050;161,64130000
-476,71922439;0,62746050;160,87830000
-476,39154439;0,62746050;160,52740000
-476,06386439;0,62746050;160,52740000
-475,73618439;0,62746050;159,64230000
-475,40850440;0,64943390;159,15400000
-475,08082440;0,64943390;157,91800000
-474,75314440;0,67140720;156,60570000
-474,42546440;0,67140720;155,50700000
-474,09778440;0,67140720;153,15710000
-473,77010441;0,67140720;152,68410000
-473,44242441;0,67140720;151,57020000
-473,11474441;0,67140720;150,68510000
-472,78706441;0,64943390;149,92220000
-472,45938441;0,64943390;149,43390000
-472,13170442;0,64943390;148,39620000
-471,80402442;0,64943390;147,29760000
-471,47634442;0,64943390;146,06160000
-471,14866442;0,64943390;145,02390000
-470,82098442;0,64943390;144,20000000
-470,49330443;0,64943390;142,96400000
-470,16562443;0,67140720;142,33830000
-469,83794443;0,67140720;141,51430000
-469,51026443;0,67140720;140,55300000
-469,18258443;0,67140720;138,47770000
-468,85490444;0,67140720;137,10440000
-468,52722444;0,67140720;135,79210000
-468,19954444;0,67140720;135,51740000
-467,87186444;0,67140720;136,14310000
-467,54418444;0,67140720;134,89180000
-467,21650445;0,67140720;133,03020000
-466,88882445;0,67140720;131,71790000
-466,56114445;0,67140720;130,48190000
-466,23346445;0,67140720;129,03220000
-465,90578445;0,67140720;128,14720000
-465,57810446;0,67140720;127,10960000
-465,25042446;0,67140720;126,89600000
-464,92274446;0,67140720;124,89700000
-464,59506446;0,64943390;124,21030000
-464,26738446;0,64943390;123,03540000
-463,93970447;0,64943390;121,11270000
-463,61202447;0,64943390;120,21240000
-463,28434447;0,64943390;118,70170000
-462,95666447;0,64943390;117,52680000
-462,62898447;0,64943390;115,80250000
-462,30130448;0,64943390;114,01710000
-461,97362448;0,67140720;112,49120000
-461,64594448;0,67140720;110,76690000
-461,31826448;0,67140720;109,94290000
-460,99058448;0,67140720;108,29490000
-460,66290449;0,67140720;107,25730000
-460,33522449;0,67140720;105,53300000
-460,00754449;0,67140720;104,02230000
-459,67986449;0,67140720;102,22170000
-459,35218449;0,67140720;101,47400000
-459,02450450;0,67140720;99,81078000
-458,69682450;0,67140720;98,16278000
-458,36914450;0,67140720;94,71419000
-458,04146450;0,67140720;92,91360000
-457,71378450;0,67140720;91,05197000
-457,38610451;0,67140720;89,81597000
-457,05842451;0,67140720;88,77834000
-456,73074451;0,67140720;86,77937000
-456,40306451;0,67140720;83,62070000
-456,07538451;0,67140720;81,07242000
-455,74770452;0,67140720;79,68382000
-455,42002452;0,67140720;78,93612000
-455,09234452;0,67140720;75,48753000
-454,76466452;0,67140720;74,09894000
-454,43698452;0,67140720;73,07656000
-454,10930453;0,67140720;71,76427000
-453,78162453;0,64943390;70,80294000
-453,45394453;0,64943390;68,31568000
-453,12626453;0,64943390;67,27805000
-452,79858453;0,64943390;65,90472000
-452,47090454;0,64943390;64,94338000
-452,14322454;0,64943390;63,55479000
-451,81554454;0,64943390;61,83049000
-451,48786454;0,64943390;59,77050000
-451,16018454;0,67140720;58,12250000
-450,83250455;0,67140720;56,59657000
-450,50482455;0,67140720;55,14695000
-450,17714455;0,67140720;53,77361000
-449,84946455;0,64943390;51,63731000
-449,52178455;0,64943390;50,40132000
-449,19410456;0,64943390;48,32606000
-448,86642456;0,64943390;46,46443000
-448,53874456;0,64943390;44,95376000
-448,21106456;0,64943390;43,44310000
-447,88338456;0,64943390;41,58147000
-447,55570457;0,64943390;39,91821000
-447,22802457;0,67140720;37,36991000
-446,90034457;0,67140720;34,27229000
-446,57266457;0,64943390;32,33436000
-446,24498457;0,64943390;30,96103000
-445,91730458;0,64943390;29,23673000
-445,58962458;0,62746050;27,23777000
-445,26194458;0,62746050;25,92547000
-444,93426458;0,62746050;24,00281000
-444,60658458;0,62746050;22,21747000
-444,27890459;0,62746050;20,69155000
-443,95122459;0,64943390;19,80651000
-443,62354459;0,64943390;18,49422000
-443,29586459;0,64943390;16,96829000
-442,96818459;0,67140720;15,04562000
-442,64050460;0,67140720;12,83303000
-442,31282460;0,67140720;11,04770000
-441,98514460;0,67140720;8,97244200
-441,65746460;0,67140720;7,18710900
-441,32978460;0,67140720;5,67644300
-441,00210461;0,67140720;0,70192570
-440,67442461;0,67140720;-0,30518510
-440,34674461;0,67140720;-1,96844400
-440,01906461;0,67140720;-3,61644300
-439,69138461;0,67140720;-5,55436800
-439,36370462;0,67140720;-7,20236800
-439,03602462;0,67140720;-8,85036800
-438,70834462;0,67140720;-10,16266000
-438,38066462;0,67140720;-12,23792000
-438,05298462;0,64943390;-14,37422000
-437,72530463;0,64943390;-14,70992000
-437,39762463;0,64943390;-16,29688000
-437,06994463;0,64943390;-17,80755000
-436,74226463;0,62746050;-19,53185000
-436,41458463;0,62746050;-21,66814000
-436,08690464;0,62746050;-23,11777000
