Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,20772462;0,67140720;-495,68160000
-500,88004462;0,67140720;-495,17800000
-500,55236463;0,67140720;-494,24720000
-500,22468463;0,67140720;-493,82000000
-499,89700463;0,67140720;-493,82000000
-499,56932463;0,67140720;-493,02650000
-499,24164463;0,67140720;-492,11090000
-498,91396463;0,67140720;-491,33270000
-498,58628464;0,67140720;-490,53920000
-498,25860464;0,67140720;-489,34900000
-497,93092464;0,67140720;-488,49450000
-497,60324464;0,67140720;-487,57890000
-497,27556464;0,67140720;-486,51080000
-496,94788465;0,67140720;-485,73250000
-496,62020465;0,67140720;-484,54230000
-496,29252465;0,67140720;-483,33690000
-495,96484465;0,67140720;-482,28400000
-495,63716465;0,67140720;-481,78040000
-495,30948466;0,64943390;-480,37660000
-494,98180466;0,64943390;-479,11010000
-494,65412466;0,64943390;-478,04190000
-494,32644466;0,64943390;-476,57700000
-493,99876466;0,62746050;-474,54750000
-493,67108467;0,62746050;-473,14370000
-493,34340467;0,62746050;-471,54150000
-493,01572467;0,62746050;-469,37470000
-492,68804467;0,64943390;-468,10810000
-492,36036467;0,64943390;-466,09390000
-492,03268468;0,64943390;-464,14070000
-491,70500468;0,64943390;-462,05020000
-491,37732468;0,67140720;-459,88340000
-491,04964468;0,67140720;-457,79290000
-490,72196468;0,64943390;-455,70240000
-490,39428469;0,64943390;-453,39820000
-490,06660469;0,64943390;-450,43790000
-489,73892469;0,62746050;-448,27110000
-489,41124469;0,62746050;-445,76860000
-489,08356469;0,62746050;-443,32710000
-488,75588470;0,62746050;-440,82460000
-488,42820470;0,62746050;-437,97110000
-488,10052470;0,64943390;-434,84300000
-487,77284470;0,64943390;-432,06580000
-487,44516470;0,64943390;-429,42590000
-487,11748471;0,67140720;-426,35880000
-486,78980471;0,67140720;-423,38330000
-486,46212471;0,64943390;-420,25510000
-486,13444471;0,64943390;-416,91330000
-485,80676471;0,64943390;-413,51050000
-485,47908472;0,64943390;-410,10770000
-485,15140472;0,64943390;-406,43020000
-484,82372472;0,64943390;-402,82900000
-484,49604472;0,64943390;-399,21260000
-484,16836472;0,64943390;-397,77820000
-483,84068473;0,67140720;-393,96340000
-483,51300473;0,67140720;-389,17200000
-483,18532473;0,64943390;-385,02150000
-482,85764473;0,64943390;-381,43560000
-482,52996473;0,62746050;-376,81200000
-482,20228474;0,62746050;-372,47840000
-481,87460474;0,62746050;-368,48040000
-481,54692474;0,62746050;-364,26890000
-481,21924474;0,62746050;-359,78270000
-480,89156474;0,62746050;-355,03710000
-480,56388475;0,64943390;-350,10830000
-480,23620475;0,64943390;-345,69840000
-479,90852475;0,67140720;-341,42580000
-479,58084475;0,67140720;-337,36680000
-479,25316475;0,67140720;-332,88060000
-478,92548476;0,67140720;-328,10450000
-478,59780476;0,67140720;-323,55720000
-478,27012476;0,67140720;-319,07100000
-477,94244476;0,67140720;-314,60000000
-477,61476476;0,67140720;-310,05280000
-477,28708477;0,67140720;-306,39060000
-476,95940477;0,67140720;-301,43130000
-476,63172477;0,67140720;-296,60940000
-476,30404477;0,67140720;-291,92480000
-475,97636477;0,67140720;-287,08760000
-475,64868478;0,67140720;-282,67770000
-475,32100478;0,67140720;-277,79470000
-474,99332478;0,67140720;-272,68290000
-474,66564478;0,67140720;-267,25060000
-474,33796478;0,64943390;-262,62700000
-474,01028479;0,64943390;-257,31680000
-473,68260479;0,64943390;-251,67090000
-473,35492479;0,64943390;-246,49800000
-473,02724479;0,64943390;-241,87440000
-472,69956479;0,62746050;-236,71680000
-472,37188480;0,62746050;-231,60490000
-472,04420480;0,62746050;-226,99670000
-471,71652480;0,62746050;-221,68640000
-471,38884480;0,62746050;-216,58990000
-471,06116480;0,62746050;-211,55430000
-470,73348481;0,62746050;-206,65610000
-470,40580481;0,62746050;-201,97150000
-470,07812481;0,62746050;-196,87490000
-469,75044481;0,62746050;-191,91560000
-469,42276481;0,62746050;-187,15470000
-469,09508482;0,64943390;-182,74480000
-468,76740482;0,62746050;-177,23620000
-468,43972482;0,62746050;-172,55160000
-468,11204482;0,62746050;-167,85180000
-467,78436482;0,62746050;-162,55680000
-467,45668483;0,64943390;-157,58230000
-467,12900483;0,64943390;-152,76040000
-466,80132483;0,64943390;-146,42780000
-466,47364483;0,62746050;-140,70560000
-466,14596483;0,64943390;-135,25800000
-465,81828484;0,64943390;-130,02410000
-465,49060484;0,64943390;-125,81260000
-465,16292484;0,62746050;-120,71600000
-464,83524484;0,62746050;-114,64280000
-464,50756484;0,62746050;-109,54620000
-464,17988485;0,62746050;-104,99890000
-463,85220485;0,64943390;-99,49034000
-463,52452485;0,64943390;-94,25641000
-463,19684485;0,64943390;-89,83123000
-462,86916485;0,64943390;-84,39893000
-462,54148486;0,67140720;-80,18738000
-462,21380486;0,67140720;-75,22812000
-461,88612486;0,64943390;-70,19257000
-461,55844486;0,64943390;-65,72160000
-461,23076486;0,64943390;-60,60975000
-460,90308487;0,64943390;-53,65154000
-460,57540487;0,64943390;-49,31791000
-460,24772487;0,62746050;-45,04532000
-459,92004487;0,62746050;-40,20813000
-459,59236487;0,62746050;-35,93554000
-459,26468488;0,64943390;-29,66399000
-458,93700488;0,64943390;-24,50636000
-458,60932488;0,64943390;-19,68444000
-458,28164488;0,64943390;-13,96222000
-457,95396488;0,64943390;-9,20133000
-457,62628489;0,67140720;-4,02844300
-457,29860489;0,64943390;0,91555520
-456,97092489;0,64943390;6,08844200
-456,64324489;0,62746050;11,04770000
-456,31556489;0,60548720;18,41792000
-455,98788490;0,58412430;23,65184000
-455,66020490;0,58412430;29,03836000
-455,33252490;0,58412430;33,72295000
-455,00484490;0,58412430;38,81954000
-454,67716490;0,60548720;44,61806000
-454,34948491;0,60548720;49,63836000
-454,02180491;0,62746050;54,73494000
-453,69412491;0,64943390;60,31983000
-453,36644491;0,67140720;65,70634000
-453,03876491;0,67140720;70,52827000
-452,71108492;0,67140720;75,35020000
-452,38340492;0,67140720;80,93509000
-452,05572492;0,67140720;86,10797000
-451,72804492;0,64943390;91,34190000
-451,40036492;0,64943390;96,36219000
-451,07268493;0,62746050;101,74870000
-450,74500493;0,62746050;107,12000000
-450,41732493;0,62746050;111,94190000
-450,08964493;0,62746050;116,90110000
-449,76196493;0,62746050;122,07400000
-449,43428494;0,62746050;127,46050000
-449,10660494;0,64943390;132,34350000
-448,77892494;0,64943390;137,24170000
-448,45124494;0,64943390;142,61300000
-448,12356494;0,64943390;147,70960000
-447,79588495;0,64943390;152,05850000
-447,46820495;0,64943390;157,36870000
-447,14052495;0,64943390;163,22820000
-446,81284495;0,64943390;168,05020000
-446,48516495;0,62746050;173,00940000
-446,15748496;0,62746050;177,55670000
-445,82980496;0,64943390;181,63090000
-445,50212496;0,64943390;186,23920000
-445,17444496;0,64943390;190,72540000
-444,84676496;0,64943390;195,76100000
-444,51908497;0,62746050;202,16980000
-444,19140497;0,60548720;206,57980000
-443,86372497;0,62746050;210,36410000
-443,53604497;0,62746050;215,32330000
-443,20836497;0,62746050;220,70990000
-442,88068498;0,62746050;224,98240000
-442,55300498;0,62746050;229,45340000
-442,22532498;0,62746050;235,38930000
-441,89764498;0,64943390;240,21120000
-441,56996498;0,67140720;244,83470000
-441,24228499;0,67140720;248,48170000
-440,91460499;0,67140720;253,44100000
-440,58692499;0,67140720;258,20180000
-440,25924499;0,67140720;262,06240000
-439,93156499;0,67140720;264,80910000
-439,60388500;0,67140720;270,19560000
-439,27620500;0,67140720;275,70420000
-438,94852500;0,67140720;280,32780000
-438,62084500;0,67140720;285,42430000
-438,29316500;0,67140720;289,14760000
