Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,10174756;0,67140720;0,77822200
-500,77406756;0,67140720;1,19022200
-500,44638757;0,67140720;1,05288900
-500,11870757;0,67140720;1,26651800
-499,79102757;0,67140720;0,77822200
-499,46334757;0,67140720;0,77822200
-499,13566757;0,67140720;1,19022200
-498,80798758;0,67140720;0,77822200
-498,48030758;0,67140720;0,77822200
-498,15262758;0,67140720;0,91555520
-497,82494758;0,67140720;0,50355540
-497,49726758;0,67140720;0,64088860
-497,16958759;0,67140720;0,64088860
-496,84190759;0,67140720;0,64088860
-496,51422759;0,67140720;0,99185150
-496,18654759;0,67140720;0,71718490
-495,85886759;0,67140720;0,71718490
-495,53118760;0,67140720;1,05288900
-495,20350760;0,67140720;0,91555520
-494,87582760;0,67140720;-0,44251840
-494,54814760;0,67140720;0,01525925
-494,22046760;0,67140720;-0,71718490
-493,89278761;0,64943390;-1,06814800
-493,56510761;0,64943390;-0,57985160
-493,23742761;0,64943390;-0,16785180
-492,90974761;0,64943390;0,71718490
-492,58206761;0,64943390;0,36622210
-492,25438762;0,64943390;-0,44251840
-491,92670762;0,64943390;0,09155552
-491,59902762;0,62746050;0,64088860
-491,27134762;0,64943390;0,22888880
-490,94366762;0,64943390;0,64088860
-490,61598763;0,64943390;0,71718490
-490,28830763;0,64943390;0,36622210
-489,96062763;0,64943390;0,22888880
-489,63294763;0,64943390;0,01525925
-489,30526763;0,64943390;-0,10681480
-488,97758764;0,67140720;-0,71718490
-488,64990764;0,67140720;0,16785180
-488,32222764;0,67140720;0,22888880
-487,99454764;0,67140720;0,01525925
-487,66686764;0,67140720;0,22888880
-487,33918765;0,67140720;0,16785180
-487,01150765;0,67140720;0,30518510
-486,68382765;0,67140720;0,99185150
-486,35614765;0,64943390;0,57985160
-486,02846765;0,64943390;-0,03051851
-485,70078766;0,64943390;-0,30518510
-485,37310766;0,64943390;-0,16785180
-485,04542766;0,64943390;-0,44251840
-484,71774766;0,64943390;-0,85451820
-484,39006766;0,62746050;-0,51881460
-484,06238767;0,62746050;-0,24414810
-483,73470767;0,64943390;-0,24414810
-483,40702767;0,64943390;-0,16785180
-483,07934767;0,64943390;-0,16785180
-482,75166767;0,64943390;-0,16785180
-482,42398768;0,64943390;-0,16785180
-482,09630768;0,64943390;-0,24414810
-481,76862768;0,67140720;-0,24414810
-481,44094768;0,67140720;-0,24414810
-481,11326768;0,67140720;-0,85451820
-480,78558769;0,67140720;-1,67851800
-480,45790769;0,67140720;-1,48014800
-480,13022769;0,67140720;-1,95318400
-479,80254769;0,67140720;-2,79244400
-479,47486769;0,64943390;-3,12814700
-479,14718770;0,64943390;-2,71614700
-478,81950770;0,64943390;-2,71614700
-478,49182770;0,64943390;-2,85348100
-478,16414770;0,64943390;-2,85348100
-477,83646770;0,64943390;-2,99081400
-477,50878771;0,64943390;-2,92977700
-477,18110771;0,64943390;-3,12814700
-476,85342771;0,67140720;-3,34177700
-476,52574771;0,67140720;-3,26548000
-476,19806771;0,67140720;-3,20444300
-475,87038772;0,67140720;-3,47911000
-475,54270772;0,67140720;-3,81481300
-475,21502772;0,67140720;-3,61644300
-474,88734772;0,64943390;-3,06711000
-474,55966772;0,64943390;-3,40281400
-474,23198773;0,64943390;-2,79244400
-473,90430773;0,64943390;-1,67851800
-473,57662773;0,64943390;-2,44148100
-473,24894773;0,64943390;-1,95318400
-472,92126773;0,62746050;-1,34281400
-472,59358774;0,62746050;-1,95318400
-472,26590774;0,64943390;-2,92977700
-471,93822774;0,64943390;-3,75377700
-471,61054774;0,64943390;-3,12814700
-471,28286774;0,64943390;-3,12814700
-470,95518775;0,64943390;-3,75377700
-470,62750775;0,64943390;-3,61644300
-470,29982775;0,67140720;-3,54014700
-469,97214775;0,67140720;-3,95214700
-469,64446775;0,67140720;-3,75377700
-469,31678776;0,67140720;-3,75377700
-468,98910776;0,67140720;-4,02844300
-468,66142776;0,67140720;-4,16577600
-468,33374776;0,64943390;-4,51673900
-468,00606776;0,64943390;-4,02844300
-467,67838777;0,64943390;-4,57777600
-467,35070777;0,64943390;-4,30311000
-467,02302777;0,64943390;-4,37940600
-466,69534777;0,64943390;-4,02844300
-466,36766777;0,64943390;-3,89111000
-466,03998778;0,64943390;-4,24207300
-465,71230778;0,67140720;-4,57777600
-465,38462778;0,67140720;-4,24207300
-465,05694778;0,67140720;-3,75377700
-464,72926778;0,67140720;-3,89111000
-464,40158779;0,67140720;-3,95214700
-464,07390779;0,67140720;-3,61644300
-463,74622779;0,67140720;-3,40281400
-463,41854779;0,67140720;-3,61644300
-463,09086779;0,67140720;-3,95214700
-462,76318780;0,64943390;-3,75377700
-462,43550780;0,64943390;-4,02844300
-462,10782780;0,64943390;-4,30311000
-461,78014780;0,64943390;-4,02844300
-461,45246780;0,62746050;-4,30311000
-461,12478781;0,60548720;-4,65407200
-460,79710781;0,60548720;-4,37940600
-460,46942781;0,60548720;-3,81481300
-460,14174781;0,60548720;-3,34177700
-459,81406781;0,60548720;-2,71614700
-459,48638782;0,60548720;-3,26548000
-459,15870782;0,60548720;-2,99081400
-458,83102782;0,62746050;-2,44148100
-458,50334782;0,62746050;-2,57881400
-458,17566782;0,62746050;-2,79244400
-457,84798783;0,62746050;-2,30414700
-457,52030783;0,64943390;-2,16681400
-457,19262783;0,64943390;-2,44148100
-456,86494783;0,64943390;-2,02948100
-456,53726783;0,64943390;-1,89214700
-456,20958784;0,64943390;-2,02948100
-455,88190784;0,67140720;-1,89214700
-455,55422784;0,67140720;-1,95318400
-455,22654784;0,67140720;-1,75481400
-454,89886784;0,67140720;-2,16681400
-454,57118785;0,64943390;-2,30414700
-454,24350785;0,64943390;-1,40385100
-453,91582785;0,64943390;-2,51777700
-453,58814785;0,64943390;-3,12814700
-453,26046785;0,64943390;-2,99081400
-452,93278786;0,64943390;-2,65511000
-452,60510786;0,64943390;-2,30414700
-452,27742786;0,64943390;-1,96844400
-451,94974786;0,67140720;-2,02948100
-451,62206786;0,67140720;-1,96844400
-451,29438787;0,67140720;-1,34281400
-450,96670787;0,67140720;-1,12918500
-450,63902787;0,67140720;-1,75481400
-450,31134787;0,67140720;-2,02948100
-449,98366787;0,67140720;-1,48014800
-449,65598788;0,67140720;-2,44148100
-449,32830788;0,67140720;-2,65511000
-449,00062788;0,67140720;-3,12814700
-448,67294788;0,67140720;-3,47911000
-448,34526788;0,67140720;-3,47911000
-448,01758789;0,64943390;-3,47911000
-447,68990789;0,64943390;-3,75377700
-447,36222789;0,64943390;-3,34177700
-447,03454789;0,64943390;-3,47911000
-446,70686789;0,62746050;-2,51777700
-446,37918790;0,62746050;-2,85348100
-446,05150790;0,62746050;-3,40281400
-445,72382790;0,62746050;-3,75377700
-445,39614790;0,64943390;-3,67748000
-445,06846790;0,62746050;-3,81481300
-444,74078791;0,62746050;-4,57777600
-444,41310791;0,62746050;-4,57777600
-444,08542791;0,64943390;-4,57777600
-443,75774791;0,64943390;-4,44044300
-443,43006791;0,64943390;-4,37940600
-443,10238792;0,64943390;-4,24207300
-442,77470792;0,64943390;-4,30311000
-442,44702792;0,67140720;-4,10473900
-442,11934792;0,67140720;-3,89111000
-441,79166792;0,67140720;-4,16577600
-441,46398793;0,67140720;-3,89111000
-441,13630793;0,67140720;-3,54014700
-440,80862793;0,64943390;-3,61644300
-440,48094793;0,64943390;-3,89111000
-440,15326793;0,64943390;-2,99081400
-439,82558794;0,62746050;-2,71614700
-439,49790794;0,62746050;-4,10473900
-439,17022794;0,62746050;-4,51673900
-438,84254794;0,60548720;-3,34177700
-438,51486794;0,60548720;-3,40281400
