Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,30696635;0,67140720;-103,68660000
-500,97928636;0,67140720;-103,27460000
-500,65160636;0,67140720;-103,21360000
-500,32392636;0,67140720;-103,07630000
-499,99624636;0,67140720;-102,80160000
-499,66856636;0,67140720;-102,66430000
-499,34088637;0,67140720;-102,58800000
-499,01320637;0,67140720;-102,37430000
-498,68552637;0,67140720;-102,09970000
-498,35784637;0,67140720;-101,76400000
-498,03016637;0,67140720;-100,37540000
-497,70248638;0,67140720;-99,96337000
-497,37480638;0,67140720;-99,13937000
-497,04712638;0,67140720;-99,00204000
-496,71944638;0,67140720;-99,13937000
-496,39176638;0,67140720;-98,66634000
-496,06408639;0,67140720;-98,37641000
-495,73640639;0,67140720;-98,04071000
-495,40872639;0,67140720;-97,41508000
-495,08104639;0,67140720;-97,35404000
-494,75336639;0,67140720;-97,35404000
-494,42568640;0,67140720;-96,94204000
-494,09800640;0,67140720;-96,45374000
-493,77032640;0,67140720;-96,45374000
-493,44264640;0,67140720;-95,90441000
-493,11496640;0,67140720;-95,49241000
-492,78728641;0,67140720;-95,76707000
-492,45960641;0,67140720;-95,00411000
-492,13192641;0,67140720;-94,72945000
-491,80424641;0,67140720;-93,96648000
-491,47656641;0,67140720;-94,04278000
-491,14888642;0,67140720;-93,76811000
-490,82120642;0,67140720;-93,63078000
-490,49352642;0,67140720;-93,21878000
-490,16584642;0,67140720;-92,59315000
-489,83816642;0,67140720;-92,24219000
-489,51048643;0,67140720;-92,04382000
-489,18280643;0,67140720;-92,10485000
-488,85512643;0,67140720;-91,83018000
-488,52744643;0,67140720;-91,49448000
-488,19976643;0,67140720;-91,63181000
-487,87208644;0,67140720;-90,94515000
-487,54440644;0,64943390;-90,45686000
-487,21672644;0,64943390;-90,67049000
-486,88904644;0,64943390;-90,18219000
-486,56136644;0,64943390;-88,80886000
-486,23368645;0,64943390;-88,80886000
-485,90600645;0,64943390;-89,08353000
-485,57832645;0,62746050;-88,73256000
-485,25064645;0,62746050;-88,18323000
-484,92296645;0,64943390;-87,90856000
-484,59528646;0,64943390;-87,35923000
-484,26760646;0,64943390;-87,14560000
-483,93992646;0,64943390;-86,87093000
-483,61224646;0,64943390;-86,45893000
-483,28456646;0,64943390;-86,24530000
-482,95688647;0,67140720;-85,63493000
-482,62920647;0,67140720;-85,14664000
-482,30152647;0,64943390;-84,73463000
-481,97384647;0,64943390;-84,52100000
-481,64616647;0,64943390;-84,59730000
-481,31848648;0,64943390;-83,77330000
-480,99080648;0,64943390;-83,83434000
-480,66312648;0,64943390;-83,77330000
-480,33544648;0,64943390;-83,08663000
-480,00776648;0,64943390;-83,28500000
-479,68008649;0,67140720;-83,28500000
-479,35240649;0,67140720;-82,81197000
-479,02472649;0,67140720;-82,32367000
-478,69704649;0,67140720;-82,32367000
-478,36936649;0,67140720;-82,04900000
-478,04168650;0,67140720;-81,49968000
-477,71400650;0,64943390;-81,01138000
-477,38632650;0,64943390;-80,81301000
-477,05864650;0,64943390;-81,56071000
-476,73096650;0,64943390;-81,42339000
-476,40328651;0,64943390;-80,87405000
-476,07560651;0,64943390;-80,24842000
-475,74792651;0,64943390;-79,91271000
-475,42024651;0,64943390;-79,63805000
-475,09256651;0,67140720;-79,01242000
-474,76488652;0,67140720;-78,87508000
-474,43720652;0,67140720;-78,11212000
-474,10952652;0,64943390;-76,54042000
-473,78184652;0,64943390;-76,54042000
-473,45416652;0,64943390;-76,60146000
-473,12648653;0,64943390;-75,70116000
-472,79880653;0,64943390;-74,19049000
-472,47112653;0,64943390;-73,91582000
-472,14344653;0,64943390;-73,64116000
-471,81576653;0,64943390;-72,67982000
-471,48808654;0,67140720;-72,11523000
-471,16040654;0,64943390;-71,42857000
-470,83272654;0,64943390;-71,23020000
-470,50504654;0,64943390;-70,19257000
-470,17736654;0,64943390;-69,15494000
-469,84968655;0,64943390;-68,19360000
-469,52200655;0,64943390;-67,70531000
-469,19432655;0,64943390;-67,15598000
-468,86664655;0,64943390;-66,05731000
-468,53896655;0,67140720;-65,50797000
-468,21128656;0,67140720;-64,47034000
-467,88360656;0,67140720;-63,43272000
-467,55592656;0,67140720;-62,95968000
-467,22824656;0,67140720;-61,78472000
-466,90056656;0,64943390;-60,82338000
-466,57288657;0,64943390;-59,92309000
-466,24520657;0,62746050;-60,41138000
-465,91752657;0,62746050;-59,64843000
-465,58984657;0,62746050;-59,64843000
-465,26216657;0,62746050;-58,41242000
-464,93448658;0,62746050;-57,23746000
-464,60680658;0,62746050;-56,55079000
-464,27912658;0,64943390;-56,06250000
-463,95144658;0,64943390;-55,29953000
-463,62376658;0,67140720;-54,68917000
-463,29608659;0,67140720;-53,71257000
-462,96840659;0,67140720;-52,69020000
-462,64072659;0,64943390;-51,57627000
-462,31304659;0,64943390;-51,24057000
-461,98536659;0,64943390;-50,55391000
-461,65768660;0,64943390;-49,51628000
-461,33000660;0,64943390;-49,16532000
-461,00232660;0,64943390;-48,82961000
-460,67464660;0,64943390;-47,92932000
-460,34696660;0,64943390;-47,02902000
-460,01928661;0,67140720;-46,00665000
-459,69160661;0,67140720;-45,10636000
-459,36392661;0,67140720;-44,69436000
-459,03624661;0,67140720;-42,97006000
-458,70856661;0,67140720;-41,38309000
-458,38088662;0,67140720;-40,62014000
-458,05320662;0,67140720;-39,79613000
-457,72552662;0,67140720;-38,34650000
-457,39784662;0,64943390;-37,03421000
-457,07016662;0,62746050;-36,21021000
-456,74248663;0,62746050;-35,24888000
-456,41480663;0,62746050;-33,79925000
-456,08712663;0,62746050;-32,97525000
-455,75944663;0,62746050;-31,80028000
-455,43176663;0,62746050;-30,21332000
-455,10408664;0,62746050;-29,80132000
-454,77640664;0,64943390;-29,38932000
-454,44872664;0,64943390;-28,48903000
-454,12104664;0,64943390;-27,60399000
-453,79336664;0,64943390;-26,35273000
-453,46568665;0,64943390;-25,66606000
-453,13800665;0,64943390;-25,33036000
-452,81032665;0,64943390;-25,19303000
-452,48264665;0,62746050;-23,66710000
-452,15496665;0,62746050;-22,84310000
-451,82728666;0,64943390;-22,62947000
-451,49960666;0,64943390;-21,53081000
-451,17192666;0,64943390;-20,35585000
-450,84424666;0,64943390;-19,39451000
-450,51656666;0,64943390;-18,70784000
-450,18888667;0,64943390;-17,80755000
-449,86120667;0,67140720;-16,84622000
-449,53352667;0,67140720;-15,74755000
-449,20584667;0,67140720;-15,33555000
-448,87816667;0,67140720;-14,16059000
-448,55048668;0,67140720;-12,08533000
-448,22280668;0,67140720;-11,74963000
-447,89512668;0,67140720;-11,74963000
-447,56744668;0,67140720;-10,51363000
-447,23976668;0,67140720;-9,06399600
-446,91208669;0,67140720;-8,98770000
-446,58440669;0,67140720;-7,95007100
-446,25672669;0,67140720;-6,92770100
-445,92904669;0,67140720;-5,95110900
-445,60136669;0,67140720;-5,40177600
-445,27368670;0,67140720;-3,12814700
-444,94600670;0,67140720;-1,96844400
-444,61832670;0,64943390;-0,93081450
-444,29064670;0,64943390;-0,24414810
-443,96296670;0,64943390;0,44251840
-443,63528671;0,64943390;1,54118500
-443,30760671;0,64943390;2,50251800
-442,97992671;0,64943390;3,26548000
-442,65224671;0,64943390;4,22681300
-442,32456671;0,64943390;5,40177600
-441,99688672;0,67140720;6,50044200
-441,66920672;0,67140720;6,63777500
-441,34152672;0,67140720;8,08740400
-441,01384672;0,67140720;9,59807000
-440,68616672;0,67140720;9,59807000
-440,35848673;0,67140720;11,04770000
-440,03080673;0,67140720;12,36000000
-439,70312673;0,67140720;13,32133000
-439,37544673;0,67140720;16,14429000
-439,04776673;0,67140720;17,59392000
